# Run 1: x_init=0.461, y_init=0.865, heading_init=2.139, lightX=0.688, lightY=0.631
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
198,0.384798,0.820448,-97.914360,0.000000,0.000000,0.000000,0.127712,-0.136746,0.019586
199,0.376144,0.825460,-98.475616,0.000000,0.000000,0.000000,0.134956,-0.156212,0.022440
200,0.371486,0.834309,-99.069191,0.000000,0.000000,0.000000,0.141397,-0.165203,0.023738
201,0.372574,0.844250,-99.653168,0.000000,0.000000,0.000000,0.144843,-0.162579,0.023306
202,0.378963,0.851943,-100.237717,0.000000,0.000000,0.000000,0.144189,-0.162665,0.023401
203,0.388536,0.854834,-100.818062,0.000000,0.000000,0.000000,0.139647,-0.161574,0.023154
204,0.398127,0.852002,-101.409058,0.000000,0.000000,0.097996,0.132736,-0.164510,0.023610
205,0.404513,0.844307,-102.067329,0.195995,0.000000,0.000000,0.125737,-0.184198,0.025337
206,0.404857,0.834313,-102.572044,0.000000,0.000000,0.000000,0.121385,-0.140494,0.020162
207,0.400326,0.825398,-103.053787,0.000000,0.000000,0.000000,0.120433,-0.134085,0.019260
208,0.392180,0.819598,-103.516678,0.000000,0.000000,0.000000,0.122969,-0.128776,0.018567
209,0.382301,0.818045,-104.066620,0.000000,0.000000,0.000000,0.128330,-0.153107,0.021946
210,0.373067,0.821885,-104.612823,0.000000,0.000000,0.000000,0.135509,-0.152099,0.021762
211,0.367172,0.829962,-105.174179,0.000000,0.000000,0.000000,0.142401,-0.156139,0.022546
212,0.366481,0.839938,-105.800484,0.000000,0.000000,0.000000,0.146908,-0.174352,0.025007
213,0.371768,0.848426,-106.420723,0.000000,0.000000,0.000000,0.147148,-0.172541,0.024887
214,0.381004,0.852259,-106.968735,0.000000,0.000000,0.000000,0.143071,-0.152530,0.021907
215,0.390885,0.850720,-107.573738,0.000000,0.000000,0.109996,0.136423,-0.168459,0.024118
216,0.398136,0.843833,-108.239922,0.192995,0.000000,0.000000,0.129193,-0.186462,0.025590
217,0.399581,0.833938,-108.760323,0.000000,0.000000,0.000000,0.124249,-0.144861,0.020788
218,0.395915,0.824635,-109.276993,0.000000,0.000000,0.000000,0.122695,-0.143836,0.020626
219,0.388131,0.818356,-109.734032,0.000000,0.000000,0.000000,0.124915,-0.127149,0.018330
220,0.378376,0.816157,-110.289810,0.000000,0.000000,0.000000,0.130044,-0.154642,0.022268
221,0.368929,0.819436,-110.816513,0.000000,0.000000,0.000000,0.137206,-0.146608,0.021046
222,0.362410,0.827020,-111.375481,0.000000,0.000000,0.000000,0.144319,-0.155644,0.022282
223,0.360906,0.836906,-111.963806,0.000000,0.000000,0.000000,0.149268,-0.163737,0.023534
224,0.365140,0.845965,-112.585152,0.000000,0.000000,0.000000,0.150322,-0.172876,0.024904
225,0.373857,0.850866,-113.144630,0.000000,0.000000,0.000000,0.146897,-0.155661,0.022426
226,0.383846,0.850393,-113.724785,0.000000,0.000000,0.000000,0.140513,-0.161517,0.023153
227,0.391941,0.844522,-114.248032,0.000000,0.042998,0.000000,0.133116,-0.145416,0.021140
228,0.396020,0.835392,-114.722618,0.000000,0.000000,0.000000,0.126908,-0.132078,0.018989
229,0.395475,0.825407,-115.265137,0.000000,0.000000,0.000000,0.123251,-0.151080,0.021610
230,0.389853,0.817136,-115.758232,0.000000,0.000000,0.000000,0.123430,-0.137263,0.019695
231,0.380987,0.812513,-116.317314,0.000000,0.000000,0.000000,0.127100,-0.155719,0.022243
232,0.371017,0.813296,-116.876526,0.000000,0.000000,0.000000,0.133605,-0.155617,0.022385
233,0.362982,0.819248,-117.434441,0.000000,0.000000,0.000000,0.140966,-0.155180,0.022411
234,0.359317,0.828552,-118.077911,0.000000,0.000000,0.000000,0.146946,-0.179126,0.025698
235,0.361967,0.838195,-118.658089,0.000000,0.000000,0.000000,0.149107,-0.161546,0.023130
236,0.369469,0.844807,-119.273499,0.000000,0.000000,0.000000,0.147050,-0.171252,0.024639
237,0.379411,0.845875,-119.834892,0.000000,0.000000,0.000000,0.141271,-0.156302,0.022395
238,0.388397,0.841486,-120.325142,0.000000,0.104996,0.000000,0.133942,-0.135690,0.020360
239,0.394257,0.833383,-120.905006,0.078997,0.000000,0.000000,0.127125,-0.161863,0.022714
240,0.394720,0.823394,-121.421715,0.000000,0.000000,0.000000,0.122916,-0.143877,0.020596
