# Run 5: x_init=0.890, y_init=0.676, heading_init=1.300, lightX=0.769, lightY=0.689
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
184,0.775382,0.733151,148.140137,0.000000,0.000000,0.000000,0.001984,0.243088,0.176912,SEEK_LIGHT
185,0.766537,0.728486,148.347824,0.000000,0.000000,0.000000,0.001564,0.243054,0.176946,SEEK_LIGHT
186,0.758843,0.722098,148.560638,0.000000,0.000000,0.000000,0.001201,0.243871,0.176129,SEEK_LIGHT
187,0.752673,0.714229,148.785004,0.132995,0.000000,0.000000,0.000909,0.245710,0.174290,SEEK_LIGHT
188,0.748408,0.705184,149.028336,0.231995,0.000000,0.000000,0.000695,0.248726,0.171274,SEEK_LIGHT
189,0.746447,0.695378,149.297699,0.292996,0.283996,0.000000,0.000560,0.252872,0.167128,SEEK_LIGHT
190,0.747167,0.685404,148.983536,0.312997,0.361997,0.343997,0.000500,0.600000,0.700000,WALL_FOLLOW_LEFT
191,0.744769,0.675696,148.669373,0.428999,0.412998,0.000000,0.000776,0.600000,0.700000,WALL_FOLLOW_LEFT
192,0.739489,0.667204,148.355209,0.479999,0.000000,0.000000,0.001361,0.600000,0.700000,WALL_FOLLOW_LEFT
193,0.731843,0.660759,148.911179,0.000000,0.000000,0.000000,0.002197,0.298484,0.121516,SEEK_LIGHT
194,0.728750,0.651249,152.052765,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
195,0.731843,0.660759,155.194351,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
196,0.728750,0.651249,158.335938,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
197,0.731843,0.660759,161.477524,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
198,0.728750,0.651249,164.619110,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
199,0.731843,0.660759,167.760696,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
200,0.728750,0.651249,170.902283,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
201,0.731843,0.660759,174.043869,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
202,0.728750,0.651249,177.185455,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
203,0.731843,0.660759,180.327042,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
204,0.728750,0.651249,183.468628,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
205,0.731843,0.660759,186.610214,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
206,0.728749,0.651249,189.751801,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
207,0.731843,0.660759,192.893387,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
208,0.728749,0.651249,196.034973,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
209,0.731843,0.660759,199.176559,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
210,0.728749,0.651249,202.318146,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
211,0.731844,0.660759,205.459732,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
212,0.728749,0.651249,208.601318,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
213,0.731844,0.660759,211.742905,0.000000,0.000000,0.000000,0.002197,0.500000,-0.500000,TURN_RIGHT
214,0.728749,0.651249,214.884491,0.595001,0.574001,0.000000,0.003067,0.500000,-0.500000,TURN_RIGHT
215,0.731844,0.660759,214.774918,0.000000,0.000000,0.000000,0.002197,0.192562,0.227438,SEEK_LIGHT
216,0.735959,0.669872,214.662567,0.000000,0.000000,0.000000,0.001474,0.192120,0.227880,SEEK_LIGHT
217,0.741071,0.678467,214.541000,0.000000,0.000000,0.000000,0.000905,0.190653,0.229347,SEEK_LIGHT
218,0.747187,0.686379,214.398285,0.000000,0.000000,0.000000,0.000493,0.187285,0.232715,SEEK_LIGHT
219,0.754366,0.693340,214.208923,0.000000,0.000000,0.000000,0.000240,0.179863,0.240137,SEEK_LIGHT
220,0.762727,0.698826,213.927231,0.000000,0.000000,0.000000,0.000138,0.165168,0.254832,SEEK_LIGHT
221,0.772284,0.701771,213.548401,0.000000,0.000000,0.000000,0.000172,0.149706,0.270294,SEEK_LIGHT
222,0.782252,0.700972,213.130920,0.000000,0.000000,0.000000,0.000312,0.143555,0.276445,SEEK_LIGHT
223,0.791040,0.696201,212.712143,0.000000,0.000000,0.070997,0.000527,0.143350,0.276650,SEEK_LIGHT
224,0.797129,0.688269,213.026306,0.000000,0.190995,0.318997,0.000779,0.700000,0.600000,WALL_FOLLOW_RIGHT
225,0.805371,0.682606,213.340469,0.000000,0.000000,0.257996,0.001347,0.700000,0.600000,WALL_FOLLOW_RIGHT
226,0.814960,0.679767,212.790817,0.000000,0.000000,0.026999,0.002177,0.122520,0.297480,SEEK_LIGHT
227,0.821653,0.672337,213.104980,0.000000,0.283996,0.416998,0.003026,0.700000,0.600000,WALL_FOLLOW_RIGHT
228,0.830315,0.667340,213.419144,0.000000,0.034999,0.350997,0.004201,0.700000,0.600000,WALL_FOLLOW_RIGHT
229,0.840097,0.665263,213.964035,0.000000,0.000000,0.100996,0.005586,0.296723,0.123277,SEEK_LIGHT
230,0.849539,0.668558,214.424164,0.000000,0.000000,0.000000,0.006868,0.283232,0.136768,SEEK_LIGHT
